Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Returns,Log_Returns
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,,,
Date,,,,,,,,,
2023-06-01,33061.5703125,33061.5703125,33167.75,32704.509765625,32929.8515625,349460000,^DJI,0.004658427302123069,0.004647610409787577
2023-06-02,33762.76171875,33762.76171875,33805.0,33187.578125,33187.578125,383590000,^DJI,0.02120865402406169,0.02098688071675576
2023-06-05,33562.859375,33562.859375,33804.21875,33552.7890625,33771.12890625,367170000,^DJI,-0.00592079360732467,-0.005938391000530745
2023-06-06,33573.28125,33573.28125,33631.25,33399.69140625,33547.671875,294070000,^DJI,0.00031051809035553823,0.0003104698895912006
2023-06-07,33665.01953125,33665.01953125,33708.78125,33546.109375,33562.46875,347400000,^DJI,0.0027324788592117955,0.002728752425577708
2023-06-08,33833.609375,33833.609375,33873.80859375,33630.0390625,33656.98046875,269160000,^DJI,0.005007864130110118,0.004995366485508575
2023-06-09,33876.78125,33876.78125,33975.3203125,33787.16015625,33852.44140625,262310000,^DJI,0.0012760055990923558,0.0012751921958124648
2023-06-12,34066.328125,34066.328125,34077.83984375,33878.4609375,33906.80078125,308130000,^DJI,0.0055951854930138545,0.005579590586550396
2023-06-13,34212.12109375,34212.12109375,34310.28125,34107.98046875,34111.078125,308790000,^DJI,0.004279679577295248,0.004270547793454853
2023-06-14,33979.328125,33979.328125,34151.421875,33783.55078125,34044.69921875,354910000,^DJI,-0.006804400350159168,-0.006827655835345628
2023-06-15,34408.05859375,34408.05859375,34488.98046875,33945.98046875,33945.98046875,361400000,^DJI,0.01261739099645598,0.012538455002729631
2023-06-16,34299.12109375,34299.12109375,34588.6796875,34285.69140625,34464.01953125,595230000,^DJI,-0.0031660461081576274,-0.003171068635975231
2023-06-20,34053.87109375,34053.87109375,34206.66015625,33915.9296875,34206.66015625,334810000,^DJI,-0.007150328993260735,-0.007176015111653089
2023-06-21,33951.51953125,33951.51953125,34097.9296875,33876.171875,33990.55859375,323690000,^DJI,-0.0030055779038520303,-0.003010103723864824
2023-06-22,33946.7109375,33946.7109375,34003.55859375,33835.390625,33900.46875,275600000,^DJI,-0.0001416311792930003,-0.0001416412099355866
2023-06-23,33727.4296875,33727.4296875,33835.66015625,33646.48828125,33835.66015625,379800000,^DJI,-0.006459572781696732,-0.006480526103703692
2023-06-26,33714.7109375,33714.7109375,33819.48828125,33610.3203125,33730.7890625,265330000,^DJI,-0.0003771040401787662,-0.0003771751617880519
2023-06-27,33926.73828125,33926.73828125,33975.6484375,33730.390625,33739.03125,293210000,^DJI,0.0062888673179803956,0.006269174910742447
2023-06-28,33852.66015625,33852.66015625,33903.76171875,33755.921875,33881.37890625,268050000,^DJI,-0.002183473235354949,-0.0021858604886752274
2023-06-29,34122.421875,34122.421875,34147.6796875,33828.62890625,33854.5703125,279940000,^DJI,0.007968700761030068,0.00793711833477836
2023-06-30,34407.6015625,34407.6015625,34467.3515625,34269.921875,34269.921875,351060000,^DJI,0.00835754532737143,0.008322814421327974
2023-07-03,34418.46875,34418.46875,34465.6015625,34286.5390625,34369.78125,157590000,^DJI,0.0003158368211240159,0.0003157869551746194
2023-07-05,34288.640625,34288.640625,34376.109375,34226.98046875,34344.71875,274570000,^DJI,-0.0037720482553426082,-0.00377918037013274
2023-07-06,33922.26171875,33922.26171875,34171.390625,33771.46875,34171.390625,293840000,^DJI,-0.010685139438945002,-0.010742635476932947
2023-07-07,33734.87890625,33734.87890625,34036.37890625,33716.75,33837.0703125,272730000,^DJI,-0.005523889121945791,-0.005539202215383704
2023-07-10,33944.3984375,33944.3984375,33958.359375,33705.6796875,33705.6796875,299200000,^DJI,0.006210768736780059,0.006191561399822621
2023-07-11,34261.421875,34261.421875,34288.87109375,33993.01171875,34056.94140625,278940000,^DJI,0.00933949199552675,0.009296148601350543
2023-07-12,34347.4296875,34347.4296875,34586.94140625,34308.78125,34395.28125,331410000,^DJI,0.0025103398456081116,0.0025071942058546124
2023-07-13,34395.140625,34395.140625,34482.26171875,34365.328125,34412.30859375,267180000,^DJI,0.0013890686416446751,0.0013881047782774154
2023-07-14,34509.03125,34509.03125,34592.26171875,34425.328125,34425.328125,293540000,^DJI,0.003311241731549064,0.0033057716425119663
2023-07-17,34585.3515625,34585.3515625,34665.1484375,34418.71875,34499.73828125,359780000,^DJI,0.0022116040275688142,0.002209162031204642
2023-07-18,34951.9296875,34951.9296875,34986.359375,34530.609375,34597.078125,385940000,^DJI,0.010599230843079566,0.010543452786008444
2023-07-19,35061.2109375,35061.2109375,35234.05078125,34991.2109375,34991.2109375,365130000,^DJI,0.00312661563973915,0.003121737941540153
2023-07-20,35225.1796875,35225.1796875,35372.76953125,35091.98046875,35091.98046875,340880000,^DJI,0.00467664252362221,0.0046657410060959555
2023-07-21,35227.69140625,35227.69140625,35340.66015625,35186.05078125,35274.3203125,465270000,^DJI,7.130463981397384e-05,7.130209775898383e-05
2023-07-24,35411.23828125,35411.23828125,35463.96875,35230.7890625,35230.7890625,284460000,^DJI,0.005210300978378601,0.005196774325181421
2023-07-25,35438.0703125,35438.0703125,35527.5703125,35365.26171875,35421.48828125,299530000,^DJI,0.0007577264324079014,0.0007574395026683999
2023-07-26,35520.12109375,35520.12109375,35633.609375,35306.26953125,35345.98828125,346240000,^DJI,0.002315328699516117,0.002312652456148712
2023-07-27,35282.71875,35282.71875,35645.3515625,35216.578125,35558.7890625,352230000,^DJI,-0.006683601756970692,-0.006706037044756389
2023-07-28,35459.2890625,35459.2890625,35565.51171875,35355.1484375,35443.48828125,369000000,^DJI,0.00500444179914572,0.004991961201914733
2023-07-31,35559.53125,35559.53125,35566.94921875,35430.21875,35465.96875,327410000,^DJI,0.0028269655187760367,0.002822977166608461
2023-08-01,35630.6796875,35630.6796875,35679.12890625,35526.609375,35585.98828125,259490000,^DJI,0.002000826079505691,0.0019988270929776155
2023-08-02,35282.51953125,35282.51953125,35551.921875,35226.26171875,35551.921875,298570000,^DJI,-0.009771358820644171,-0.00981941183228771
2023-08-03,35215.890625,35215.890625,35348.19921875,35122.3203125,35194.55859375,254960000,^DJI,-0.0018884395767424511,-0.0018902249267978312
2023-08-04,35065.62109375,35065.62109375,35506.87890625,35033.76171875,35230.12890625,338290000,^DJI,-0.004267094444668773,-0.004276224473889937
2023-08-07,35473.12890625,35473.12890625,35497.37890625,35125.6015625,35125.6015625,300150000,^DJI,0.011621291732164307,0.011554283172409419
2023-08-08,35314.48828125,35314.48828125,35346.640625,35007.41015625,35345.3984375,303840000,^DJI,-0.004472135103144259,-0.004482165013916343
2023-08-09,35123.359375,35123.359375,35370.890625,35058.73046875,35324.28125,306680000,^DJI,-0.005412195264669295,-0.005426894253314569
2023-08-10,35176.1484375,35176.1484375,35578.578125,35107.6015625,35231.5390625,337110000,^DJI,0.0015029616596859974,0.001501833343213536
2023-08-11,35281.3984375,35281.3984375,35354.6015625,35059.98828125,35111.359375,277840000,^DJI,0.002992084258087724,0.0029876168829408335
2023-08-14,35307.62890625,35307.62890625,35335.44921875,35169.96875,35273.890625,300250000,^DJI,0.0007434645425539177,0.0007431883096953117
2023-08-15,34946.390625,34946.390625,35219.37109375,34908.5,35219.37109375,323920000,^DJI,-0.010231167949826703,-0.010283866099189675
2023-08-16,34765.73828125,34765.73828125,35133.55859375,34757.37109375,34914.9609375,332310000,^DJI,-0.005169413507922216,-0.005182821152328976
2023-08-17,34474.828125,34474.828125,34888.48046875,34440.73046875,34829.609375,392850000,^DJI,-0.008367725543366178,-0.00840293149212522
2023-08-18,34500.66015625,34500.66015625,34587.0703125,34263.19140625,34368.359375,320680000,^DJI,0.0007493012338259941,0.0007490206478100377
2023-08-21,34463.69140625,34463.69140625,34570.9609375,34248.4609375,34531.28125,396490000,^DJI,-0.001071537467183914,-0.001072111973896016
2023-08-22,34288.828125,34288.828125,34514.0390625,34256.83984375,34494.171875,279200000,^DJI,-0.005073840732519153,-0.00508675636885206
2023-08-23,34472.98046875,34472.98046875,34534.71875,34321.0,34338.58984375,360610000,^DJI,0.005370622264449398,0.005356251901594517
2023-08-24,34099.421875,34099.421875,34694.6796875,34093.6484375,34439.828125,342520000,^DJI,-0.01083627202146431,-0.010895412043420661
2023-08-25,34346.8984375,34346.8984375,34441.91015625,34029.21875,34217.05859375,257440000,^DJI,0.007257500241710568,0.007231291317948382
