Price,Adj Close,Close,High,Low,Open,Volume,Ticker
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,
Date,,,,,,,
2022-08-22,6378.740234375,6378.740234375,6459.35986328125,6352.97021484375,6448.81005859375,78589600,^FCHI
2022-08-23,6362.02001953125,6362.02001953125,6402.22021484375,6331.169921875,6331.169921875,60089800,^FCHI
2022-08-24,6386.759765625,6386.759765625,6396.6298828125,6319.7001953125,6332.43017578125,52703400,^FCHI
2022-08-25,6381.56005859375,6381.56005859375,6440.68994140625,6361.52978515625,6432.16015625,49495300,^FCHI
2022-08-26,6274.259765625,6274.259765625,6429.7900390625,6252.58984375,6420.75,67384400,^FCHI
2022-08-29,6222.27978515625,6222.27978515625,6232.25,6153.43994140625,6199.10986328125,54873600,^FCHI
2022-08-30,6210.22021484375,6210.22021484375,6303.66015625,6182.6298828125,6243.080078125,65574600,^FCHI
2022-08-31,6125.10009765625,6125.10009765625,6230.89990234375,6125.10009765625,6226.990234375,109610300,^FCHI
2022-09-01,6034.31005859375,6034.31005859375,6072.93017578125,6009.08984375,6068.33984375,74056000,^FCHI
2022-09-02,6167.509765625,6167.509765625,6178.2900390625,6051.02001953125,6075.72998046875,76451600,^FCHI
2022-09-05,6093.22021484375,6093.22021484375,6105.58984375,6018.02001953125,6048.22021484375,65693400,^FCHI
2022-09-06,6104.60986328125,6104.60986328125,6138.22021484375,6060.43994140625,6083.02001953125,54762700,^FCHI
2022-09-07,6105.919921875,6105.919921875,6119.9501953125,6045.27001953125,6059.64013671875,71611100,^FCHI
2022-09-08,6125.89990234375,6125.89990234375,6143.2900390625,6034.7900390625,6136.93017578125,75081400,^FCHI
2022-09-09,6212.330078125,6212.330078125,6239.10986328125,6138.8798828125,6140.8701171875,72211000,^FCHI
2022-09-12,6333.58984375,6333.58984375,6352.4501953125,6224.509765625,6242.4599609375,77476100,^FCHI
2022-09-13,6245.68994140625,6245.68994140625,6394.18017578125,6245.68994140625,6360.31005859375,79001400,^FCHI
2022-09-14,6222.41015625,6222.41015625,6249.2900390625,6183.5498046875,6210.77001953125,75468700,^FCHI
2022-09-15,6157.83984375,6157.83984375,6249.52001953125,6143.35986328125,6212.2099609375,74835300,^FCHI
2022-09-16,6077.2998046875,6077.2998046875,6114.35986328125,6052.419921875,6100.7900390625,153174600,^FCHI
2022-09-19,6061.58984375,6061.58984375,6093.39990234375,5974.72021484375,6049.0,51601200,^FCHI
2022-09-20,5979.47021484375,5979.47021484375,6118.25,5970.22998046875,6084.41015625,77470600,^FCHI
2022-09-21,6031.330078125,6031.330078125,6034.27001953125,5915.56982421875,5928.5,70185800,^FCHI
2022-09-22,5918.5,5918.5,6022.39013671875,5918.5,5928.5400390625,72756700,^FCHI
2022-09-23,5783.41015625,5783.41015625,5913.7099609375,5765.64990234375,5906.18017578125,92468500,^FCHI
2022-09-26,5769.39013671875,5769.39013671875,5828.0498046875,5736.0,5744.490234375,78603600,^FCHI
2022-09-27,5753.81982421875,5753.81982421875,5852.60986328125,5753.81982421875,5809.81982421875,85032200,^FCHI
2022-09-28,5765.009765625,5765.009765625,5773.080078125,5651.490234375,5692.5400390625,106668700,^FCHI
2022-09-29,5676.8701171875,5676.8701171875,5746.2900390625,5628.419921875,5746.2900390625,102422800,^FCHI
2022-09-30,5762.33984375,5762.33984375,5770.77978515625,5688.33984375,5712.2001953125,102731500,^FCHI
2022-10-03,5794.14990234375,5794.14990234375,5804.27001953125,5654.43994140625,5697.47021484375,80848100,^FCHI
2022-10-04,6039.68994140625,6039.68994140625,6039.68994140625,5852.919921875,5859.4501953125,95391900,^FCHI
2022-10-05,5985.4599609375,5985.4599609375,6034.93017578125,5953.5498046875,6006.1201171875,75121600,^FCHI
2022-10-06,5936.419921875,5936.419921875,6018.47021484375,5917.27001953125,6004.10986328125,63735200,^FCHI
2022-10-07,5866.93994140625,5866.93994140625,5956.9501953125,5855.66015625,5911.9599609375,65700300,^FCHI
2022-10-10,5840.5498046875,5840.5498046875,5883.85009765625,5796.31005859375,5806.56982421875,64916700,^FCHI
2022-10-11,5833.2001953125,5833.2001953125,5849.580078125,5770.47998046875,5796.830078125,66016800,^FCHI
2022-10-12,5818.47021484375,5818.47021484375,5872.490234375,5788.66015625,5842.10009765625,70096900,^FCHI
2022-10-13,5879.18994140625,5879.18994140625,5899.81982421875,5704.8701171875,5792.5400390625,86713000,^FCHI
2022-10-14,5931.919921875,5931.919921875,6044.75,5921.14990234375,5965.7998046875,80215500,^FCHI
2022-10-17,6040.66015625,6040.66015625,6068.3701171875,5910.39013671875,5949.64990234375,63825900,^FCHI
2022-10-18,6067.0,6067.0,6139.77978515625,6057.3798828125,6098.60009765625,66543800,^FCHI
2022-10-19,6040.72021484375,6040.72021484375,6109.97021484375,6040.72021484375,6092.77001953125,66384700,^FCHI
2022-10-20,6086.89990234375,6086.89990234375,6103.5,6029.52978515625,6046.81005859375,62634500,^FCHI
2022-10-21,6035.39013671875,6035.39013671875,6056.0400390625,5952.8798828125,6021.580078125,72699400,^FCHI
2022-10-24,6131.35986328125,6131.35986328125,6175.6201171875,6041.14013671875,6076.2001953125,78770900,^FCHI
2022-10-25,6250.5498046875,6250.5498046875,6253.1201171875,6135.3798828125,6172.64990234375,78255100,^FCHI
2022-10-26,6276.31005859375,6276.31005859375,6282.75,6219.330078125,6244.64013671875,68833800,^FCHI
2022-10-27,6244.02978515625,6244.02978515625,6272.2001953125,6194.330078125,6253.85009765625,85178900,^FCHI
2022-10-28,6273.0498046875,6273.0498046875,6278.77001953125,6183.41015625,6192.18017578125,72520200,^FCHI
2022-10-31,6266.77001953125,6266.77001953125,6293.14990234375,6244.080078125,6279.7001953125,66506100,^FCHI
2022-11-01,6328.25,6328.25,6383.7001953125,6306.0498046875,6329.759765625,60553400,^FCHI
2022-11-02,6276.8798828125,6276.8798828125,6376.2900390625,6273.5498046875,6351.31005859375,68322300,^FCHI
2022-11-03,6243.27978515625,6243.27978515625,6245.68994140625,6191.72998046875,6209.6298828125,70824300,^FCHI
2022-11-04,6416.43994140625,6416.43994140625,6466.31982421875,6289.06982421875,6291.39013671875,99100700,^FCHI
2022-11-07,6416.60986328125,6416.60986328125,6442.41015625,6363.7001953125,6379.490234375,74724700,^FCHI
2022-11-08,6441.5,6441.5,6451.16015625,6378.31982421875,6391.75,63537800,^FCHI
2022-11-09,6430.56982421875,6430.56982421875,6446.5,6405.83984375,6426.7998046875,65301500,^FCHI
2022-11-10,6556.830078125,6556.830078125,6573.85009765625,6381.419921875,6396.58984375,115490300,^FCHI
2022-11-11,6594.6201171875,6594.6201171875,6636.81005859375,6573.8701171875,6612.93017578125,98336500,^FCHI
2022-11-14,6609.169921875,6609.169921875,6662.06982421875,6603.56005859375,6622.419921875,78284400,^FCHI
2022-11-15,6641.66015625,6641.66015625,6684.08984375,6621.81982421875,6626.81982421875,75504200,^FCHI
2022-11-16,6607.22021484375,6607.22021484375,6656.330078125,6587.2001953125,6647.39990234375,85200600,^FCHI
2022-11-17,6576.1201171875,6576.1201171875,6634.72998046875,6522.27978515625,6624.47021484375,70512200,^FCHI
2022-11-18,6644.4599609375,6644.4599609375,6667.2001953125,6601.56005859375,6620.580078125,83554600,^FCHI
2022-11-21,6634.4501953125,6634.4501953125,6649.759765625,6613.919921875,6625.10009765625,65020100,^FCHI
2022-11-22,6657.52978515625,6657.52978515625,6669.169921875,6615.580078125,6643.7001953125,63964600,^FCHI
2022-11-23,6679.08984375,6679.08984375,6681.41015625,6642.02978515625,6677.97021484375,55283400,^FCHI
2022-11-24,6707.31982421875,6707.31982421875,6730.16015625,6679.7998046875,6683.43994140625,53784900,^FCHI
2022-11-25,6712.47998046875,6712.47998046875,6725.0,6686.6298828125,6710.35986328125,47928700,^FCHI
2022-11-28,6665.2001953125,6665.2001953125,6693.919921875,6641.2998046875,6678.10986328125,66210300,^FCHI
2022-11-29,6668.97021484375,6668.97021484375,6695.85986328125,6649.8798828125,6686.9599609375,64658900,^FCHI
2022-11-30,6738.5498046875,6738.5498046875,6743.60009765625,6678.75,6706.669921875,137628600,^FCHI
2022-12-01,6753.97021484375,6753.97021484375,6791.31005859375,6730.5498046875,6784.60009765625,76833000,^FCHI
2022-12-02,6742.25,6742.25,6767.72021484375,6689.759765625,6728.85986328125,73971700,^FCHI
2022-12-05,6696.9599609375,6696.9599609375,6738.97021484375,6685.52001953125,6728.7099609375,64996300,^FCHI
2022-12-06,6687.7900390625,6687.7900390625,6704.740234375,6656.93017578125,6677.490234375,68966200,^FCHI
2022-12-07,6660.58984375,6660.58984375,6696.64990234375,6642.43994140625,6687.33984375,70960500,^FCHI
2022-12-08,6647.31005859375,6647.31005859375,6679.56982421875,6629.35986328125,6677.0,67338600,^FCHI
2022-12-09,6677.64013671875,6677.64013671875,6680.08984375,6618.27001953125,6671.77978515625,73547100,^FCHI
2022-12-12,6650.5498046875,6650.5498046875,6681.2998046875,6634.97021484375,6647.89990234375,62590500,^FCHI
2022-12-13,6744.97998046875,6744.97998046875,6823.10009765625,6642.08984375,6672.22021484375,86739300,^FCHI
2022-12-14,6730.7900390625,6730.7900390625,6733.85009765625,6694.330078125,6727.75,76945400,^FCHI
2022-12-15,6522.77001953125,6522.77001953125,6680.22021484375,6503.0,6674.2900390625,103759900,^FCHI
2022-12-16,6452.6298828125,6452.6298828125,6515.7001953125,6418.9501953125,6505.6298828125,156200000,^FCHI
2022-12-19,6473.2900390625,6473.2900390625,6510.4599609375,6470.93017578125,6470.93017578125,64477300,^FCHI
2022-12-20,6450.43017578125,6450.43017578125,6468.93994140625,6388.22998046875,6418.68994140625,74259100,^FCHI
